Year,Country,Region,Ethnicity,Sex,Health Board (Wales),Local Authority County/ Unitary Authority,IMD Deciles (England),IMD Quintiles,BMI,Observation status,Unit multiplier,Unit measure,GeoCode,Value
2015/16,Scotland,,,,,East Lothian,,,Obese,Undefined,Units,Percentage (%),S92000003,9.89010989010989
2016/17,Scotland,,,,,East Lothian,,,Obese,Undefined,Units,Percentage (%),S92000003,10.0326264274062
2017/18,Scotland,,,,,East Lothian,,,Obese,Undefined,Units,Percentage (%),S92000003,9.77112676056338
2018/19,Scotland,,,,,East Lothian,,,Obese,Undefined,Units,Percentage (%),S92000003,9.45147679324894
2001/02,Scotland,,,,,East Renfrewshire,,,Underweight,Undefined,Units,Percentage (%),S92000003,
2002/03,Scotland,,,,,East Renfrewshire,,,Underweight,Undefined,Units,Percentage (%),S92000003,
2003/04,Scotland,,,,,East Renfrewshire,,,Underweight,Undefined,Units,Percentage (%),S92000003,
2004/05,Scotland,,,,,East Renfrewshire,,,Underweight,Undefined,Units,Percentage (%),S92000003,
2005/06,Scotland,,,,,East Renfrewshire,,,Underweight,Undefined,Units,Percentage (%),S92000003,
2006/07,Scotland,,,,,East Renfrewshire,,,Underweight,Undefined,Units,Percentage (%),S92000003,
2007/08,Scotland,,,,,East Renfrewshire,,,Underweight,Undefined,Units,Percentage (%),S92000003,
2008/09,Scotland,,,,,East Renfrewshire,,,Underweight,Undefined,Units,Percentage (%),S92000003,
2009/10,Scotland,,,,,East Renfrewshire,,,Underweight,Undefined,Units,Percentage (%),S92000003,1.24521072796934
2010/11,Scotland,,,,,East Renfrewshire,,,Underweight,Undefined,Units,Percentage (%),S92000003,
2011/12,Scotland,,,,,East Renfrewshire,,,Underweight,Undefined,Units,Percentage (%),S92000003,0.856531049250535
2012/13,Scotland,,,,,East Renfrewshire,,,Underweight,Undefined,Units,Percentage (%),S92000003,1.5740740740740702
2013/14,Scotland,,,,,East Renfrewshire,,,Underweight,Undefined,Units,Percentage (%),S92000003,1.5594541910331299
2014/15,Scotland,,,,,East Renfrewshire,,,Underweight,Undefined,Units,Percentage (%),S92000003,1.54826958105646
2015/16,Scotland,,,,,East Renfrewshire,,,Underweight,Undefined,Units,Percentage (%),S92000003,1.19148936170212
2016/17,Scotland,,,,,East Renfrewshire,,,Underweight,Undefined,Units,Percentage (%),S92000003,1.5734265734265702
2017/18,Scotland,,,,,East Renfrewshire,,,Underweight,Undefined,Units,Percentage (%),S92000003,1.17351215423302
2018/19,Scotland,,,,,East Renfrewshire,,,Underweight,Undefined,Units,Percentage (%),S92000003,0.8064516129032249
2001/02,Scotland,,,,,East Renfrewshire,,,Overweight,Undefined,Units,Percentage (%),S92000003,
2002/03,Scotland,,,,,East Renfrewshire,,,Overweight,Undefined,Units,Percentage (%),S92000003,
2003/04,Scotland,,,,,East Renfrewshire,,,Overweight,Undefined,Units,Percentage (%),S92000003,
2004/05,Scotland,,,,,East Renfrewshire,,,Overweight,Undefined,Units,Percentage (%),S92000003,
2005/06,Scotland,,,,,East Renfrewshire,,,Overweight,Undefined,Units,Percentage (%),S92000003,
2006/07,Scotland,,,,,East Renfrewshire,,,Overweight,Undefined,Units,Percentage (%),S92000003,
2007/08,Scotland,,,,,East Renfrewshire,,,Overweight,Undefined,Units,Percentage (%),S92000003,
2008/09,Scotland,,,,,East Renfrewshire,,,Overweight,Undefined,Units,Percentage (%),S92000003,
2009/10,Scotland,,,,,East Renfrewshire,,,Overweight,Undefined,Units,Percentage (%),S92000003,11.4942528735632
2010/11,Scotland,,,,,East Renfrewshire,,,Overweight,Undefined,Units,Percentage (%),S92000003,
2011/12,Scotland,,,,,East Renfrewshire,,,Overweight,Undefined,Units,Percentage (%),S92000003,13.3832976445396
2012/13,Scotland,,,,,East Renfrewshire,,,Overweight,Undefined,Units,Percentage (%),S92000003,12.2222222222222
2013/14,Scotland,,,,,East Renfrewshire,,,Overweight,Undefined,Units,Percentage (%),S92000003,9.94152046783625
2014/15,Scotland,,,,,East Renfrewshire,,,Overweight,Undefined,Units,Percentage (%),S92000003,10.1092896174863
2015/16,Scotland,,,,,East Renfrewshire,,,Overweight,Undefined,Units,Percentage (%),S92000003,10.127659574468
2016/17,Scotland,,,,,East Renfrewshire,,,Overweight,Undefined,Units,Percentage (%),S92000003,10.4895104895104
2017/18,Scotland,,,,,East Renfrewshire,,,Overweight,Undefined,Units,Percentage (%),S92000003,8.21458507963118
2018/19,Scotland,,,,,East Renfrewshire,,,Overweight,Undefined,Units,Percentage (%),S92000003,10.5846774193548
2001/02,Scotland,,,,,East Renfrewshire,,,Obese,Undefined,Units,Percentage (%),S92000003,
2002/03,Scotland,,,,,East Renfrewshire,,,Obese,Undefined,Units,Percentage (%),S92000003,
2003/04,Scotland,,,,,East Renfrewshire,,,Obese,Undefined,Units,Percentage (%),S92000003,
2004/05,Scotland,,,,,East Renfrewshire,,,Obese,Undefined,Units,Percentage (%),S92000003,
2005/06,Scotland,,,,,East Renfrewshire,,,Obese,Undefined,Units,Percentage (%),S92000003,
2006/07,Scotland,,,,,East Renfrewshire,,,Obese,Undefined,Units,Percentage (%),S92000003,
2007/08,Scotland,,,,,East Renfrewshire,,,Obese,Undefined,Units,Percentage (%),S92000003,
2008/09,Scotland,,,,,East Renfrewshire,,,Obese,Undefined,Units,Percentage (%),S92000003,
2009/10,Scotland,,,,,East Renfrewshire,,,Obese,Undefined,Units,Percentage (%),S92000003,8.14176245210727
2010/11,Scotland,,,,,East Renfrewshire,,,Obese,Undefined,Units,Percentage (%),S92000003,
2011/12,Scotland,,,,,East Renfrewshire,,,Obese,Undefined,Units,Percentage (%),S92000003,8.2441113490364
2012/13,Scotland,,,,,East Renfrewshire,,,Obese,Undefined,Units,Percentage (%),S92000003,6.66666666666666
2013/14,Scotland,,,,,East Renfrewshire,,,Obese,Undefined,Units,Percentage (%),S92000003,5.26315789473684
2014/15,Scotland,,,,,East Renfrewshire,,,Obese,Undefined,Units,Percentage (%),S92000003,6.10200364298725
2015/16,Scotland,,,,,East Renfrewshire,,,Obese,Undefined,Units,Percentage (%),S92000003,6.72340425531914
2016/17,Scotland,,,,,East Renfrewshire,,,Obese,Undefined,Units,Percentage (%),S92000003,5.33216783216783
2017/18,Scotland,,,,,East Renfrewshire,,,Obese,Undefined,Units,Percentage (%),S92000003,7.711651299245589
2018/19,Scotland,,,,,East Renfrewshire,,,Obese,Undefined,Units,Percentage (%),S92000003,6.95564516129032
2001/02,Scotland,,,,,"Edinburgh, City of",,,Underweight,Undefined,Units,Percentage (%),S92000003,
2002/03,Scotland,,,,,"Edinburgh, City of",,,Underweight,Undefined,Units,Percentage (%),S92000003,
2003/04,Scotland,,,,,"Edinburgh, City of",,,Underweight,Undefined,Units,Percentage (%),S92000003,
2004/05,Scotland,,,,,"Edinburgh, City of",,,Underweight,Undefined,Units,Percentage (%),S92000003,1.53802335516946
2005/06,Scotland,,,,,"Edinburgh, City of",,,Underweight,Undefined,Units,Percentage (%),S92000003,1.7380881030866002
2006/07,Scotland,,,,,"Edinburgh, City of",,,Underweight,Undefined,Units,Percentage (%),S92000003,1.12530413625304
2007/08,Scotland,,,,,"Edinburgh, City of",,,Underweight,Undefined,Units,Percentage (%),S92000003,1.2055641421947398
2008/09,Scotland,,,,,"Edinburgh, City of",,,Underweight,Undefined,Units,Percentage (%),S92000003,1.4868804664723
2009/10,Scotland,,,,,"Edinburgh, City of",,,Underweight,Undefined,Units,Percentage (%),S92000003,1.51040182388144
2010/11,Scotland,,,,,"Edinburgh, City of",,,Underweight,Undefined,Units,Percentage (%),S92000003,2.46357615894039
2011/12,Scotland,,,,,"Edinburgh, City of",,,Underweight,Undefined,Units,Percentage (%),S92000003,0.942675159235668
2012/13,Scotland,,,,,"Edinburgh, City of",,,Underweight,Undefined,Units,Percentage (%),S92000003,1.04389086595492
2013/14,Scotland,,,,,"Edinburgh, City of",,,Underweight,Undefined,Units,Percentage (%),S92000003,0.655367231638418
2014/15,Scotland,,,,,"Edinburgh, City of",,,Underweight,Undefined,Units,Percentage (%),S92000003,1.16775207725129
2015/16,Scotland,,,,,"Edinburgh, City of",,,Underweight,Undefined,Units,Percentage (%),S92000003,1.38479001135073
2016/17,Scotland,,,,,"Edinburgh, City of",,,Underweight,Undefined,Units,Percentage (%),S92000003,1.43835616438356
2017/18,Scotland,,,,,"Edinburgh, City of",,,Underweight,Undefined,Units,Percentage (%),S92000003,1.34272507153863
2018/19,Scotland,,,,,"Edinburgh, City of",,,Underweight,Undefined,Units,Percentage (%),S92000003,1.21896162528216
2001/02,Scotland,,,,,"Edinburgh, City of",,,Overweight,Undefined,Units,Percentage (%),S92000003,
2002/03,Scotland,,,,,"Edinburgh, City of",,,Overweight,Undefined,Units,Percentage (%),S92000003,
2003/04,Scotland,,,,,"Edinburgh, City of",,,Overweight,Undefined,Units,Percentage (%),S92000003,
2004/05,Scotland,,,,,"Edinburgh, City of",,,Overweight,Undefined,Units,Percentage (%),S92000003,12.6744517231557
2005/06,Scotland,,,,,"Edinburgh, City of",,,Overweight,Undefined,Units,Percentage (%),S92000003,13.005693736889402
2006/07,Scotland,,,,,"Edinburgh, City of",,,Overweight,Undefined,Units,Percentage (%),S92000003,13.5948905109489
2007/08,Scotland,,,,,"Edinburgh, City of",,,Overweight,Undefined,Units,Percentage (%),S92000003,12.7357032457496
2008/09,Scotland,,,,,"Edinburgh, City of",,,Overweight,Undefined,Units,Percentage (%),S92000003,12.507288629737602
2009/10,Scotland,,,,,"Edinburgh, City of",,,Overweight,Undefined,Units,Percentage (%),S92000003,13.194642348247301
2010/11,Scotland,,,,,"Edinburgh, City of",,,Overweight,Undefined,Units,Percentage (%),S92000003,10.9933774834437
2011/12,Scotland,,,,,"Edinburgh, City of",,,Overweight,Undefined,Units,Percentage (%),S92000003,12.2547770700636
2012/13,Scotland,,,,,"Edinburgh, City of",,,Overweight,Undefined,Units,Percentage (%),S92000003,11.6725978647686
2013/14,Scotland,,,,,"Edinburgh, City of",,,Overweight,Undefined,Units,Percentage (%),S92000003,12.1129943502824
2014/15,Scotland,,,,,"Edinburgh, City of",,,Overweight,Undefined,Units,Percentage (%),S92000003,11.4304962946328
2015/16,Scotland,,,,,"Edinburgh, City of",,,Overweight,Undefined,Units,Percentage (%),S92000003,11.418842224744601
2016/17,Scotland,,,,,"Edinburgh, City of",,,Overweight,Undefined,Units,Percentage (%),S92000003,12.283105022831
2017/18,Scotland,,,,,"Edinburgh, City of",,,Overweight,Undefined,Units,Percentage (%),S92000003,10.9619194364957
2018/19,Scotland,,,,,"Edinburgh, City of",,,Overweight,Undefined,Units,Percentage (%),S92000003,11.241534988713301
2001/02,Scotland,,,,,"Edinburgh, City of",,,Obese,Undefined,Units,Percentage (%),S92000003,
2002/03,Scotland,,,,,"Edinburgh, City of",,,Obese,Undefined,Units,Percentage (%),S92000003,
2003/04,Scotland,,,,,"Edinburgh, City of",,,Obese,Undefined,Units,Percentage (%),S92000003,
2004/05,Scotland,,,,,"Edinburgh, City of",,,Obese,Undefined,Units,Percentage (%),S92000003,10.7376815722016
2005/06,Scotland,,,,,"Edinburgh, City of",,,Obese,Undefined,Units,Percentage (%),S92000003,11.4174408151033
2006/07,Scotland,,,,,"Edinburgh, City of",,,Obese,Undefined,Units,Percentage (%),S92000003,11.0705596107055
2007/08,Scotland,,,,,"Edinburgh, City of",,,Obese,Undefined,Units,Percentage (%),S92000003,10.6336939721792
2008/09,Scotland,,,,,"Edinburgh, City of",,,Obese,Undefined,Units,Percentage (%),S92000003,10.6997084548104
2009/10,Scotland,,,,,"Edinburgh, City of",,,Obese,Undefined,Units,Percentage (%),S92000003,10.3733257338273
2010/11,Scotland,,,,,"Edinburgh, City of",,,Obese,Undefined,Units,Percentage (%),S92000003,9.5364238410596
2011/12,Scotland,,,,,"Edinburgh, City of",,,Obese,Undefined,Units,Percentage (%),S92000003,9.375796178343949
2012/13,Scotland,,,,,"Edinburgh, City of",,,Obese,Undefined,Units,Percentage (%),S92000003,8.25622775800711
2013/14,Scotland,,,,,"Edinburgh, City of",,,Obese,Undefined,Units,Percentage (%),S92000003,10.4858757062146
2014/15,Scotland,,,,,"Edinburgh, City of",,,Obese,Undefined,Units,Percentage (%),S92000003,9.38693015944307
2015/16,Scotland,,,,,"Edinburgh, City of",,,Obese,Undefined,Units,Percentage (%),S92000003,8.80817253121453
2016/17,Scotland,,,,,"Edinburgh, City of",,,Obese,Undefined,Units,Percentage (%),S92000003,10.3652968036529
2017/18,Scotland,,,,,"Edinburgh, City of",,,Obese,Undefined,Units,Percentage (%),S92000003,10.0374202069117
2018/19,Scotland,,,,,"Edinburgh, City of",,,Obese,Undefined,Units,Percentage (%),S92000003,8.60045146726862
2001/02,Scotland,,,,,Falkirk,,,Underweight,Undefined,Units,Percentage (%),S92000003,
2002/03,Scotland,,,,,Falkirk,,,Underweight,Undefined,Units,Percentage (%),S92000003,
2003/04,Scotland,,,,,Falkirk,,,Underweight,Undefined,Units,Percentage (%),S92000003,
2004/05,Scotland,,,,,Falkirk,,,Underweight,Undefined,Units,Percentage (%),S92000003,
2005/06,Scotland,,,,,Falkirk,,,Underweight,Undefined,Units,Percentage (%),S92000003,2.5064267352185
2006/07,Scotland,,,,,Falkirk,,,Underweight,Undefined,Units,Percentage (%),S92000003,0.693481276005547
2007/08,Scotland,,,,,Falkirk,,,Underweight,Undefined,Units,Percentage (%),S92000003,1.54777927321668
2008/09,Scotland,,,,,Falkirk,,,Underweight,Undefined,Units,Percentage (%),S92000003,0.768245838668373
2009/10,Scotland,,,,,Falkirk,,,Underweight,Undefined,Units,Percentage (%),S92000003,0.797057020232986
2010/11,Scotland,,,,,Falkirk,,,Underweight,Undefined,Units,Percentage (%),S92000003,0.571428571428571
2011/12,Scotland,,,,,Falkirk,,,Underweight,Undefined,Units,Percentage (%),S92000003,0.63731170336037
2012/13,Scotland,,,,,Falkirk,,,Underweight,Undefined,Units,Percentage (%),S92000003,0.641711229946524
2013/14,Scotland,,,,,Falkirk,,,Underweight,Undefined,Units,Percentage (%),S92000003,0.698174006444683
2014/15,Scotland,,,,,Falkirk,,,Underweight,Undefined,Units,Percentage (%),S92000003,0.6940736785904961
2015/16,Scotland,,,,,Falkirk,,,Underweight,Undefined,Units,Percentage (%),S92000003,1.37614678899082
2016/17,Scotland,,,,,Falkirk,,,Underweight,Undefined,Units,Percentage (%),S92000003,0.45045045045045
2017/18,Scotland,,,,,Falkirk,,,Underweight,Undefined,Units,Percentage (%),S92000003,1.19205298013245
2018/19,Scotland,,,,,Falkirk,,,Underweight,Undefined,Units,Percentage (%),S92000003,1.17283950617283
2001/02,Scotland,,,,,Falkirk,,,Overweight,Undefined,Units,Percentage (%),S92000003,
2002/03,Scotland,,,,,Falkirk,,,Overweight,Undefined,Units,Percentage (%),S92000003,
2003/04,Scotland,,,,,Falkirk,,,Overweight,Undefined,Units,Percentage (%),S92000003,
2004/05,Scotland,,,,,Falkirk,,,Overweight,Undefined,Units,Percentage (%),S92000003,
2005/06,Scotland,,,,,Falkirk,,,Overweight,Undefined,Units,Percentage (%),S92000003,11.1825192802056
2006/07,Scotland,,,,,Falkirk,,,Overweight,Undefined,Units,Percentage (%),S92000003,12.2746185852981
2007/08,Scotland,,,,,Falkirk,,,Overweight,Undefined,Units,Percentage (%),S92000003,10.228802153432
2008/09,Scotland,,,,,Falkirk,,,Overweight,Undefined,Units,Percentage (%),S92000003,11.2676056338028
2009/10,Scotland,,,,,Falkirk,,,Overweight,Undefined,Units,Percentage (%),S92000003,13.549969343960699
2010/11,Scotland,,,,,Falkirk,,,Overweight,Undefined,Units,Percentage (%),S92000003,12.9142857142857
2011/12,Scotland,,,,,Falkirk,,,Overweight,Undefined,Units,Percentage (%),S92000003,12.5724217844727
2012/13,Scotland,,,,,Falkirk,,,Overweight,Undefined,Units,Percentage (%),S92000003,12.727272727272702
2013/14,Scotland,,,,,Falkirk,,,Overweight,Undefined,Units,Percentage (%),S92000003,11.922663802363
2014/15,Scotland,,,,,Falkirk,,,Overweight,Undefined,Units,Percentage (%),S92000003,13.0272290443139
2015/16,Scotland,,,,,Falkirk,,,Overweight,Undefined,Units,Percentage (%),S92000003,12.3853211009174
2016/17,Scotland,,,,,Falkirk,,,Overweight,Undefined,Units,Percentage (%),S92000003,12.5
2017/18,Scotland,,,,,Falkirk,,,Overweight,Undefined,Units,Percentage (%),S92000003,11.9867549668874
2018/19,Scotland,,,,,Falkirk,,,Overweight,Undefined,Units,Percentage (%),S92000003,11.0493827160493
2001/02,Scotland,,,,,Falkirk,,,Obese,Undefined,Units,Percentage (%),S92000003,
2002/03,Scotland,,,,,Falkirk,,,Obese,Undefined,Units,Percentage (%),S92000003,
2003/04,Scotland,,,,,Falkirk,,,Obese,Undefined,Units,Percentage (%),S92000003,
2004/05,Scotland,,,,,Falkirk,,,Obese,Undefined,Units,Percentage (%),S92000003,
2005/06,Scotland,,,,,Falkirk,,,Obese,Undefined,Units,Percentage (%),S92000003,8.74035989717223
2006/07,Scotland,,,,,Falkirk,,,Obese,Undefined,Units,Percentage (%),S92000003,9.70873786407767
2007/08,Scotland,,,,,Falkirk,,,Obese,Undefined,Units,Percentage (%),S92000003,7.8734858681022795
2008/09,Scotland,,,,,Falkirk,,,Obese,Undefined,Units,Percentage (%),S92000003,9.346991037131879
2009/10,Scotland,,,,,Falkirk,,,Obese,Undefined,Units,Percentage (%),S92000003,9.74862047823421
2010/11,Scotland,,,,,Falkirk,,,Obese,Undefined,Units,Percentage (%),S92000003,8.74285714285714
2011/12,Scotland,,,,,Falkirk,,,Obese,Undefined,Units,Percentage (%),S92000003,9.501738122827339
2012/13,Scotland,,,,,Falkirk,,,Obese,Undefined,Units,Percentage (%),S92000003,8.77005347593583
2013/14,Scotland,,,,,Falkirk,,,Obese,Undefined,Units,Percentage (%),S92000003,11.4930182599355
2014/15,Scotland,,,,,Falkirk,,,Obese,Undefined,Units,Percentage (%),S92000003,8.64922584089695
2015/16,Scotland,,,,,Falkirk,,,Obese,Undefined,Units,Percentage (%),S92000003,9.518348623853209
2016/17,Scotland,,,,,Falkirk,,,Obese,Undefined,Units,Percentage (%),S92000003,8.38963963963964
2017/18,Scotland,,,,,Falkirk,,,Obese,Undefined,Units,Percentage (%),S92000003,9.933774834437079
2018/19,Scotland,,,,,Falkirk,,,Obese,Undefined,Units,Percentage (%),S92000003,8.02469135802469
2001/02,Scotland,,,,,Fife,,,Underweight,Undefined,Units,Percentage (%),S92000003,1.13290964354794
2002/03,Scotland,,,,,Fife,,,Underweight,Undefined,Units,Percentage (%),S92000003,0.8664475649835669
2003/04,Scotland,,,,,Fife,,,Underweight,Undefined,Units,Percentage (%),S92000003,0.7600116924875759
2004/05,Scotland,,,,,Fife,,,Underweight,Undefined,Units,Percentage (%),S92000003,0.85812356979405
2005/06,Scotland,,,,,Fife,,,Underweight,Undefined,Units,Percentage (%),S92000003,0.641741071428571
2006/07,Scotland,,,,,Fife,,,Underweight,Undefined,Units,Percentage (%),S92000003,0.639269406392694
2007/08,Scotland,,,,,Fife,,,Underweight,Undefined,Units,Percentage (%),S92000003,0.47806524184476906
2008/09,Scotland,,,,,Fife,,,Underweight,Undefined,Units,Percentage (%),S92000003,0.572701240852688
2009/10,Scotland,,,,,Fife,,,Underweight,Undefined,Units,Percentage (%),S92000003,0.755531570426335
2010/11,Scotland,,,,,Fife,,,Underweight,Undefined,Units,Percentage (%),S92000003,0.939597315436241
2011/12,Scotland,,,,,Fife,,,Underweight,Undefined,Units,Percentage (%),S92000003,1.06275303643724
2012/13,Scotland,,,,,Fife,,,Underweight,Undefined,Units,Percentage (%),S92000003,0.925462731365682
2013/14,Scotland,,,,,Fife,,,Underweight,Undefined,Units,Percentage (%),S92000003,1.08749382105783
2014/15,Scotland,,,,,Fife,,,Underweight,Undefined,Units,Percentage (%),S92000003,0.8136094674556209
2015/16,Scotland,,,,,Fife,,,Underweight,Undefined,Units,Percentage (%),S92000003,0.7914914667326239
2016/17,Scotland,,,,,Fife,,,Underweight,Undefined,Units,Percentage (%),S92000003,1.06937923839332
2017/18,Scotland,,,,,Fife,,,Underweight,Undefined,Units,Percentage (%),S92000003,0.831485587583148
2018/19,Scotland,,,,,Fife,,,Underweight,Undefined,Units,Percentage (%),S92000003,1.00746268656716
